id,transaction_id,category_id,category_name,item_id,item_name
745,236,1,Dairy,1,Milk
746,237,1,Dairy,1,Milk
747,237,3,Produce,11,Apple
748,238,2,Bakery,5,White Bread
749,238,2,Bakery,9,Chocolate Cake
750,239,3,Produce,16,Strawberries
751,240,3,Produce,16,Strawberries
752,240,3,Produce,14,Bannana
753,241,2,Bakery,9,Chocolate Cake
754,241,2,Bakery,9,Chocolate Cake
755,241,2,Bakery,10,Apple Pie
756,241,4,Pet Food,20,Wet Dog Food
757,242,1,Dairy,3,Butter
758,242,3,Produce,16,Strawberries
759,243,1,Dairy,3,Butter
760,243,2,Bakery,10,Apple Pie
761,243,4,Pet Food,18,Wet Cat Food
762,243,4,Pet Food,20,Wet Dog Food
763,243,3,Produce,14,Bannana
764,243,2,Bakery,6,Brown Bread
765,244,1,Dairy,3,Butter
766,244,2,Bakery,5,White Bread
767,244,1,Dairy,3,Butter
768,244,3,Produce,11,Apple
769,244,3,Produce,11,Apple
770,244,2,Bakery,10,Apple Pie
771,245,4,Pet Food,19,Dry Dog Food
772,245,3,Produce,14,Bannana
773,245,3,Produce,14,Bannana
774,245,1,Dairy,1,Milk
775,245,2,Bakery,5,White Bread
776,245,3,Produce,12,Organge
777,245,2,Bakery,9,Chocolate Cake
778,245,2,Bakery,7,Wraps
779,245,2,Bakery,10,Apple Pie
780,246,3,Produce,14,Bannana
781,247,4,Pet Food,20,Wet Dog Food
782,247,3,Produce,11,Apple
783,247,1,Dairy,3,Butter
784,248,2,Bakery,9,Chocolate Cake
785,248,1,Dairy,4,Cream
786,248,2,Bakery,7,Wraps
787,248,2,Bakery,5,White Bread
788,248,2,Bakery,9,Chocolate Cake
789,248,4,Pet Food,20,Wet Dog Food
790,248,1,Dairy,1,Milk
791,249,2,Bakery,6,Brown Bread
792,250,1,Dairy,4,Cream
793,251,2,Bakery,5,White Bread
794,251,4,Pet Food,19,Dry Dog Food
795,251,3,Produce,15,Grapes
796,252,4,Pet Food,17,Dry Cat Food
797,252,4,Pet Food,18,Wet Cat Food
798,252,2,Bakery,7,Wraps
799,253,2,Bakery,8,White Rolls
800,254,2,Bakery,10,Apple Pie
801,254,4,Pet Food,20,Wet Dog Food
802,254,4,Pet Food,18,Wet Cat Food
803,254,1,Dairy,3,Butter
804,254,2,Bakery,6,Brown Bread
805,254,4,Pet Food,18,Wet Cat Food
806,254,2,Bakery,6,Brown Bread
807,254,2,Bakery,6,Brown Bread
808,254,1,Dairy,1,Milk
809,254,2,Bakery,6,Brown Bread
810,254,3,Produce,12,Organge
811,254,3,Produce,13,Pear
812,254,3,Produce,13,Pear
813,254,1,Dairy,2,Cheese
814,255,3,Produce,12,Organge
815,255,4,Pet Food,18,Wet Cat Food
816,255,4,Pet Food,20,Wet Dog Food
817,255,3,Produce,16,Strawberries
818,255,1,Dairy,2,Cheese
819,255,4,Pet Food,18,Wet Cat Food
820,255,4,Pet Food,18,Wet Cat Food
821,256,3,Produce,13,Pear
822,257,3,Produce,11,Apple
823,257,1,Dairy,1,Milk
824,257,3,Produce,13,Pear
825,257,4,Pet Food,19,Dry Dog Food
826,258,3,Produce,15,Grapes
827,258,3,Produce,12,Organge
828,258,2,Bakery,10,Apple Pie
829,258,3,Produce,13,Pear
830,258,4,Pet Food,20,Wet Dog Food
831,259,4,Pet Food,20,Wet Dog Food
832,259,4,Pet Food,18,Wet Cat Food
833,260,4,Pet Food,17,Dry Cat Food
834,261,3,Produce,12,Organge
835,262,3,Produce,13,Pear
836,262,2,Bakery,6,Brown Bread
837,262,3,Produce,13,Pear
838,262,4,Pet Food,17,Dry Cat Food
839,263,1,Dairy,3,Butter
840,264,1,Dairy,4,Cream
841,264,3,Produce,16,Strawberries
842,264,2,Bakery,10,Apple Pie
843,264,4,Pet Food,20,Wet Dog Food
844,264,4,Pet Food,18,Wet Cat Food
845,265,1,Dairy,1,Milk
846,265,2,Bakery,8,White Rolls
847,265,2,Bakery,9,Chocolate Cake
848,265,1,Dairy,4,Cream
849,265,3,Produce,12,Organge
850,265,2,Bakery,8,White Rolls
851,265,1,Dairy,4,Cream
852,265,3,Produce,13,Pear
853,265,2,Bakery,6,Brown Bread
854,265,1,Dairy,2,Cheese
855,265,1,Dairy,2,Cheese
856,265,3,Produce,14,Bannana
857,265,3,Produce,15,Grapes
858,265,2,Bakery,7,Wraps
859,266,2,Bakery,10,Apple Pie
860,266,4,Pet Food,17,Dry Cat Food
861,266,2,Bakery,10,Apple Pie
862,267,2,Bakery,10,Apple Pie
863,267,1,Dairy,4,Cream
864,268,2,Bakery,8,White Rolls
865,268,1,Dairy,2,Cheese
866,269,2,Bakery,6,Brown Bread
867,269,4,Pet Food,19,Dry Dog Food
868,269,2,Bakery,10,Apple Pie
869,269,4,Pet Food,20,Wet Dog Food
870,269,1,Dairy,1,Milk
871,269,2,Bakery,6,Brown Bread
872,269,2,Bakery,6,Brown Bread
873,270,1,Dairy,4,Cream
874,270,3,Produce,12,Organge
875,270,4,Pet Food,19,Dry Dog Food
876,271,3,Produce,11,Apple
877,272,4,Pet Food,20,Wet Dog Food
878,273,2,Bakery,10,Apple Pie
879,273,2,Bakery,8,White Rolls
880,273,2,Bakery,6,Brown Bread
881,273,2,Bakery,5,White Bread
882,274,2,Bakery,9,Chocolate Cake
883,274,4,Pet Food,19,Dry Dog Food
884,274,2,Bakery,9,Chocolate Cake
885,274,4,Pet Food,19,Dry Dog Food
886,275,4,Pet Food,18,Wet Cat Food
887,275,4,Pet Food,19,Dry Dog Food
888,275,4,Pet Food,17,Dry Cat Food
889,275,2,Bakery,6,Brown Bread
890,275,4,Pet Food,18,Wet Cat Food
891,276,1,Dairy,2,Cheese
892,277,3,Produce,13,Pear
893,277,3,Produce,14,Bannana
894,277,2,Bakery,9,Chocolate Cake
895,277,3,Produce,11,Apple
896,277,3,Produce,11,Apple
897,277,3,Produce,16,Strawberries
898,278,2,Bakery,7,Wraps
899,279,4,Pet Food,17,Dry Cat Food
900,279,1,Dairy,2,Cheese
901,279,1,Dairy,3,Butter
902,279,1,Dairy,2,Cheese
903,279,2,Bakery,6,Brown Bread
904,280,3,Produce,15,Grapes
905,280,4,Pet Food,18,Wet Cat Food
906,280,2,Bakery,8,White Rolls
907,281,2,Bakery,7,Wraps
908,281,1,Dairy,1,Milk
909,282,3,Produce,16,Strawberries
910,282,4,Pet Food,20,Wet Dog Food
911,283,1,Dairy,4,Cream
912,283,1,Dairy,1,Milk
913,283,2,Bakery,6,Brown Bread
914,284,2,Bakery,6,Brown Bread
915,284,3,Produce,12,Organge
916,284,2,Bakery,10,Apple Pie
917,284,4,Pet Food,19,Dry Dog Food
918,284,2,Bakery,7,Wraps
919,284,2,Bakery,9,Chocolate Cake
920,285,4,Pet Food,20,Wet Dog Food
921,285,3,Produce,14,Bannana
922,285,2,Bakery,10,Apple Pie
923,285,3,Produce,13,Pear
924,286,3,Produce,15,Grapes
925,287,1,Dairy,3,Butter
926,287,2,Bakery,6,Brown Bread
927,288,3,Produce,12,Organge
928,289,3,Produce,14,Bannana
929,289,2,Bakery,5,White Bread
930,289,3,Produce,11,Apple
931,289,3,Produce,13,Pear
932,289,1,Dairy,4,Cream
933,290,3,Produce,14,Bannana
934,291,2,Bakery,9,Chocolate Cake
935,291,2,Bakery,6,Brown Bread
936,292,2,Bakery,7,Wraps
937,292,2,Bakery,6,Brown Bread
938,292,2,Bakery,6,Brown Bread
939,292,2,Bakery,6,Brown Bread
940,292,2,Bakery,10,Apple Pie
941,293,2,Bakery,6,Brown Bread
942,293,1,Dairy,3,Butter
943,294,2,Bakery,9,Chocolate Cake
944,294,3,Produce,14,Bannana
945,295,2,Bakery,5,White Bread
946,295,2,Bakery,5,White Bread
947,296,1,Dairy,3,Butter
948,296,3,Produce,14,Bannana
949,297,4,Pet Food,17,Dry Cat Food
950,297,2,Bakery,10,Apple Pie
951,298,1,Dairy,4,Cream
952,298,1,Dairy,1,Milk
953,298,2,Bakery,10,Apple Pie
954,299,4,Pet Food,18,Wet Cat Food
955,299,1,Dairy,1,Milk
956,299,2,Bakery,8,White Rolls
957,300,3,Produce,12,Organge
958,300,4,Pet Food,19,Dry Dog Food
959,301,3,Produce,15,Grapes
960,301,4,Pet Food,19,Dry Dog Food
961,301,1,Dairy,3,Butter
962,301,2,Bakery,8,White Rolls
963,301,3,Produce,16,Strawberries
964,301,2,Bakery,9,Chocolate Cake
965,301,2,Bakery,8,White Rolls
966,301,3,Produce,15,Grapes
967,301,2,Bakery,5,White Bread
968,301,2,Bakery,6,Brown Bread
969,301,1,Dairy,3,Butter
970,302,2,Bakery,9,Chocolate Cake
971,302,2,Bakery,8,White Rolls
972,302,2,Bakery,6,Brown Bread
973,303,1,Dairy,2,Cheese
974,304,3,Produce,13,Pear
975,304,3,Produce,12,Organge
976,304,3,Produce,14,Bannana
977,305,2,Bakery,8,White Rolls
978,305,3,Produce,12,Organge
979,305,3,Produce,13,Pear
980,306,3,Produce,16,Strawberries
981,307,1,Dairy,1,Milk
982,308,3,Produce,15,Grapes
983,308,3,Produce,13,Pear
984,309,1,Dairy,4,Cream
985,309,2,Bakery,7,Wraps
986,310,2,Bakery,10,Apple Pie
987,311,1,Dairy,1,Milk
988,311,2,Bakery,6,Brown Bread
989,311,2,Bakery,10,Apple Pie
990,311,2,Bakery,5,White Bread
991,311,3,Produce,15,Grapes
992,312,3,Produce,12,Organge
993,313,4,Pet Food,17,Dry Cat Food
994,313,2,Bakery,7,Wraps
995,314,2,Bakery,5,White Bread
996,315,2,Bakery,8,White Rolls
997,316,3,Produce,13,Pear
998,316,4,Pet Food,17,Dry Cat Food
999,316,4,Pet Food,19,Dry Dog Food
1000,316,3,Produce,11,Apple
1001,317,2,Bakery,7,Wraps
1002,317,3,Produce,11,Apple
1003,318,2,Bakery,8,White Rolls
1004,318,2,Bakery,8,White Rolls
1005,318,2,Bakery,8,White Rolls
1006,318,3,Produce,13,Pear
1007,319,4,Pet Food,20,Wet Dog Food
1008,319,4,Pet Food,17,Dry Cat Food
1009,319,3,Produce,14,Bannana
1010,319,4,Pet Food,19,Dry Dog Food
1011,319,3,Produce,16,Strawberries
1012,319,3,Produce,13,Pear
1013,319,1,Dairy,4,Cream
1014,319,3,Produce,11,Apple
1015,319,4,Pet Food,17,Dry Cat Food
1016,319,4,Pet Food,18,Wet Cat Food
1017,319,2,Bakery,6,Brown Bread
1018,319,2,Bakery,6,Brown Bread
1019,320,3,Produce,14,Bannana
1020,320,3,Produce,16,Strawberries
1021,320,1,Dairy,1,Milk
1022,320,3,Produce,16,Strawberries
1023,320,2,Bakery,10,Apple Pie
1024,320,1,Dairy,4,Cream
1025,320,1,Dairy,1,Milk
1026,320,4,Pet Food,18,Wet Cat Food
1027,320,4,Pet Food,17,Dry Cat Food
1028,321,1,Dairy,3,Butter
1029,321,3,Produce,13,Pear
1030,321,3,Produce,16,Strawberries
1031,321,3,Produce,12,Organge
1032,321,2,Bakery,7,Wraps
1033,321,1,Dairy,4,Cream
1034,321,2,Bakery,7,Wraps
1035,322,4,Pet Food,18,Wet Cat Food
1036,322,1,Dairy,2,Cheese
1037,323,3,Produce,15,Grapes
1038,323,1,Dairy,4,Cream
1039,323,3,Produce,14,Bannana
1040,324,2,Bakery,8,White Rolls
1041,324,2,Bakery,9,Chocolate Cake
1042,324,3,Produce,14,Bannana
1043,325,3,Produce,11,Apple
1044,326,1,Dairy,4,Cream
1045,326,3,Produce,16,Strawberries
1046,326,4,Pet Food,18,Wet Cat Food
1047,326,3,Produce,15,Grapes
1048,327,1,Dairy,3,Butter
1049,327,2,Bakery,7,Wraps
1050,327,2,Bakery,8,White Rolls
1051,328,1,Dairy,4,Cream
1052,328,1,Dairy,4,Cream
1053,328,4,Pet Food,18,Wet Cat Food
1054,328,4,Pet Food,17,Dry Cat Food
1055,328,2,Bakery,7,Wraps
1056,328,2,Bakery,10,Apple Pie
1057,329,4,Pet Food,19,Dry Dog Food
1058,329,2,Bakery,6,Brown Bread
1059,329,3,Produce,12,Organge
1060,329,4,Pet Food,19,Dry Dog Food
1061,329,1,Dairy,1,Milk
1062,329,3,Produce,16,Strawberries
1063,329,4,Pet Food,19,Dry Dog Food
1064,329,3,Produce,16,Strawberries
1065,330,3,Produce,14,Bannana
1066,330,1,Dairy,1,Milk
1067,330,4,Pet Food,18,Wet Cat Food
1068,330,1,Dairy,3,Butter
1069,330,4,Pet Food,20,Wet Dog Food
1070,330,3,Produce,16,Strawberries
1071,330,3,Produce,15,Grapes
1072,331,1,Dairy,2,Cheese
1073,331,4,Pet Food,17,Dry Cat Food
1074,331,2,Bakery,6,Brown Bread
1075,331,3,Produce,16,Strawberries
1076,332,2,Bakery,9,Chocolate Cake
1077,332,3,Produce,16,Strawberries
1078,332,3,Produce,16,Strawberries
1079,332,3,Produce,11,Apple
1080,332,4,Pet Food,17,Dry Cat Food
1081,332,4,Pet Food,17,Dry Cat Food
1082,332,3,Produce,16,Strawberries
1083,332,4,Pet Food,17,Dry Cat Food
1084,332,2,Bakery,6,Brown Bread
1085,332,3,Produce,14,Bannana
1086,332,3,Produce,16,Strawberries
1087,332,1,Dairy,4,Cream
1088,332,2,Bakery,6,Brown Bread
1089,332,4,Pet Food,20,Wet Dog Food
1090,333,1,Dairy,3,Butter
1091,333,2,Bakery,6,Brown Bread
1092,333,2,Bakery,5,White Bread
1093,333,2,Bakery,8,White Rolls
1094,334,3,Produce,11,Apple
1095,334,3,Produce,13,Pear
1096,334,4,Pet Food,20,Wet Dog Food
1097,335,3,Produce,14,Bannana
1098,335,3,Produce,13,Pear
1099,335,2,Bakery,8,White Rolls
1100,335,2,Bakery,9,Chocolate Cake
1101,335,3,Produce,16,Strawberries
1102,336,2,Bakery,6,Brown Bread
1103,336,3,Produce,16,Strawberries
1104,336,2,Bakery,9,Chocolate Cake
1105,337,4,Pet Food,18,Wet Cat Food
1106,337,1,Dairy,2,Cheese
1107,337,2,Bakery,9,Chocolate Cake
1108,338,1,Dairy,4,Cream
1109,338,1,Dairy,1,Milk
1110,338,4,Pet Food,17,Dry Cat Food
1111,339,2,Bakery,7,Wraps
1112,339,2,Bakery,7,Wraps
1113,339,1,Dairy,2,Cheese
1114,339,3,Produce,14,Bannana
1115,339,4,Pet Food,19,Dry Dog Food
1116,339,3,Produce,12,Organge
1117,339,4,Pet Food,20,Wet Dog Food
1118,340,2,Bakery,10,Apple Pie
1119,340,3,Produce,11,Apple
1120,341,1,Dairy,4,Cream
1121,341,1,Dairy,2,Cheese
1122,341,2,Bakery,7,Wraps
1123,342,2,Bakery,5,White Bread
1124,342,2,Bakery,6,Brown Bread
1125,342,1,Dairy,3,Butter
1126,342,3,Produce,15,Grapes
1127,342,1,Dairy,4,Cream
1128,342,2,Bakery,7,Wraps
1129,343,4,Pet Food,17,Dry Cat Food
1130,343,2,Bakery,9,Chocolate Cake
1131,343,2,Bakery,5,White Bread
1132,343,2,Bakery,8,White Rolls
1133,344,4,Pet Food,19,Dry Dog Food
1134,345,1,Dairy,4,Cream
1135,345,3,Produce,11,Apple
1136,346,3,Produce,11,Apple
1137,346,1,Dairy,1,Milk
1138,346,2,Bakery,10,Apple Pie
1139,346,4,Pet Food,19,Dry Dog Food
1140,346,1,Dairy,3,Butter
1141,347,3,Produce,15,Grapes
1142,347,4,Pet Food,20,Wet Dog Food
1143,348,4,Pet Food,19,Dry Dog Food
1144,348,3,Produce,14,Bannana
1145,349,2,Bakery,6,Brown Bread
1146,350,1,Dairy,4,Cream
1147,351,4,Pet Food,20,Wet Dog Food
1148,351,2,Bakery,9,Chocolate Cake
1149,351,3,Produce,13,Pear
1150,352,1,Dairy,3,Butter
1151,352,1,Dairy,3,Butter
1152,353,3,Produce,15,Grapes
1153,354,2,Bakery,7,Wraps
1154,354,1,Dairy,1,Milk
1155,354,3,Produce,15,Grapes
1156,355,3,Produce,13,Pear
1157,355,1,Dairy,4,Cream
1158,355,2,Bakery,7,Wraps
1159,356,3,Produce,16,Strawberries
1160,356,1,Dairy,2,Cheese
1161,356,2,Bakery,8,White Rolls
1162,357,3,Produce,11,Apple
1163,357,3,Produce,13,Pear
1164,357,3,Produce,13,Pear
1165,358,1,Dairy,2,Cheese
1166,358,4,Pet Food,17,Dry Cat Food
1167,358,2,Bakery,10,Apple Pie
1168,359,1,Dairy,1,Milk
1169,359,2,Bakery,10,Apple Pie
1170,359,2,Bakery,10,Apple Pie
1171,360,3,Produce,13,Pear
1172,360,1,Dairy,3,Butter
1173,360,1,Dairy,3,Butter
1174,360,1,Dairy,2,Cheese
1175,361,3,Produce,13,Pear
1176,362,2,Bakery,6,Brown Bread
1177,362,4,Pet Food,19,Dry Dog Food
1178,362,2,Bakery,5,White Bread
1179,362,1,Dairy,3,Butter
1180,362,2,Bakery,7,Wraps
1181,362,4,Pet Food,18,Wet Cat Food
1182,363,4,Pet Food,19,Dry Dog Food
1183,363,4,Pet Food,18,Wet Cat Food
1184,363,3,Produce,15,Grapes
1185,364,4,Pet Food,20,Wet Dog Food
1186,364,1,Dairy,3,Butter
1187,365,4,Pet Food,17,Dry Cat Food
1188,366,2,Bakery,9,Chocolate Cake
1189,367,2,Bakery,9,Chocolate Cake
1190,367,1,Dairy,2,Cheese
1191,367,1,Dairy,1,Milk
1192,367,1,Dairy,1,Milk
1193,367,3,Produce,13,Pear
1194,367,3,Produce,16,Strawberries
1195,368,1,Dairy,4,Cream
1196,369,1,Dairy,1,Milk
1197,369,1,Dairy,1,Milk
1198,369,2,Bakery,5,White Bread
1199,370,2,Bakery,5,White Bread
1200,370,1,Dairy,3,Butter
1201,371,4,Pet Food,18,Wet Cat Food
1202,372,2,Bakery,5,White Bread
1203,372,3,Produce,13,Pear
1204,373,3,Produce,12,Organge
1205,373,1,Dairy,1,Milk
1206,373,1,Dairy,1,Milk
1207,374,1,Dairy,1,Milk
1208,375,2,Bakery,5,White Bread
1209,375,3,Produce,12,Organge
1210,375,4,Pet Food,17,Dry Cat Food
1211,375,3,Produce,15,Grapes
1212,376,2,Bakery,5,White Bread
1213,377,4,Pet Food,17,Dry Cat Food
1214,377,3,Produce,13,Pear
1215,377,2,Bakery,5,White Bread
1216,377,4,Pet Food,18,Wet Cat Food
1217,377,2,Bakery,9,Chocolate Cake
1218,377,4,Pet Food,18,Wet Cat Food
1219,378,3,Produce,13,Pear
1220,378,1,Dairy,1,Milk
1221,378,2,Bakery,7,Wraps
1222,378,3,Produce,16,Strawberries
1223,378,2,Bakery,9,Chocolate Cake
1224,379,3,Produce,13,Pear
1225,379,4,Pet Food,19,Dry Dog Food
1226,379,2,Bakery,6,Brown Bread
1227,379,1,Dairy,4,Cream
1228,379,3,Produce,12,Organge
1229,380,3,Produce,11,Apple
1230,380,4,Pet Food,18,Wet Cat Food
1231,381,3,Produce,15,Grapes
1232,382,3,Produce,11,Apple
1233,382,1,Dairy,1,Milk
1234,382,4,Pet Food,20,Wet Dog Food
1235,382,3,Produce,13,Pear
1236,382,3,Produce,13,Pear
1237,382,4,Pet Food,19,Dry Dog Food
1238,382,1,Dairy,2,Cheese
1239,383,3,Produce,15,Grapes
1240,383,2,Bakery,7,Wraps
1241,383,3,Produce,16,Strawberries
1242,383,3,Produce,14,Bannana
1243,384,4,Pet Food,18,Wet Cat Food
1244,384,3,Produce,14,Bannana
1245,384,1,Dairy,1,Milk
1246,384,1,Dairy,1,Milk
1247,384,3,Produce,15,Grapes
1248,384,2,Bakery,8,White Rolls
1249,384,4,Pet Food,20,Wet Dog Food
1250,384,1,Dairy,2,Cheese
1251,385,1,Dairy,1,Milk
1252,386,3,Produce,13,Pear
1253,387,3,Produce,14,Bannana
1254,387,3,Produce,16,Strawberries
1255,387,2,Bakery,6,Brown Bread
1256,387,4,Pet Food,19,Dry Dog Food
1257,387,1,Dairy,2,Cheese
1258,387,4,Pet Food,19,Dry Dog Food
1259,387,2,Bakery,9,Chocolate Cake
1260,388,3,Produce,14,Bannana
1261,388,3,Produce,13,Pear
1262,389,3,Produce,15,Grapes
1263,389,3,Produce,14,Bannana
1264,390,3,Produce,11,Apple
1265,390,4,Pet Food,17,Dry Cat Food
1266,391,1,Dairy,2,Cheese
1267,391,2,Bakery,8,White Rolls
1268,391,3,Produce,16,Strawberries
1269,391,2,Bakery,5,White Bread
1270,392,2,Bakery,9,Chocolate Cake
1271,392,3,Produce,16,Strawberries
1272,393,4,Pet Food,17,Dry Cat Food
1273,393,1,Dairy,3,Butter
1274,393,4,Pet Food,19,Dry Dog Food
1275,394,2,Bakery,5,White Bread
1276,394,3,Produce,11,Apple
1277,395,2,Bakery,6,Brown Bread
1278,395,2,Bakery,10,Apple Pie
1279,396,1,Dairy,4,Cream
1280,396,1,Dairy,3,Butter
1281,396,2,Bakery,10,Apple Pie
1282,397,3,Produce,12,Organge
1283,397,2,Bakery,5,White Bread
1284,397,2,Bakery,7,Wraps
1285,397,2,Bakery,8,White Rolls
1286,398,3,Produce,13,Pear
1287,398,2,Bakery,6,Brown Bread
1288,398,2,Bakery,6,Brown Bread
1289,399,3,Produce,11,Apple
1290,399,4,Pet Food,18,Wet Cat Food
1291,399,4,Pet Food,17,Dry Cat Food
1292,399,2,Bakery,5,White Bread
1293,400,1,Dairy,3,Butter
1294,400,4,Pet Food,19,Dry Dog Food
1295,400,4,Pet Food,20,Wet Dog Food
1296,401,1,Dairy,4,Cream
1297,402,1,Dairy,3,Butter
1298,403,2,Bakery,5,White Bread
1299,403,1,Dairy,1,Milk
1300,403,3,Produce,12,Organge
1301,403,4,Pet Food,18,Wet Cat Food
1302,404,1,Dairy,3,Butter
1303,405,3,Produce,15,Grapes
1304,405,3,Produce,14,Bannana
1305,405,2,Bakery,7,Wraps
1306,406,4,Pet Food,19,Dry Dog Food
1307,407,4,Pet Food,19,Dry Dog Food
1308,407,1,Dairy,1,Milk
1309,407,2,Bakery,6,Brown Bread
1310,407,1,Dairy,4,Cream
1311,407,4,Pet Food,17,Dry Cat Food
1312,408,2,Bakery,5,White Bread
1313,409,4,Pet Food,17,Dry Cat Food
1314,410,1,Dairy,1,Milk
1315,410,2,Bakery,7,Wraps
1316,411,1,Dairy,2,Cheese
1317,411,1,Dairy,3,Butter
1318,411,3,Produce,11,Apple
1319,412,3,Produce,14,Bannana
1320,412,4,Pet Food,19,Dry Dog Food
1321,413,1,Dairy,2,Cheese
1322,413,3,Produce,15,Grapes
1323,413,3,Produce,11,Apple
1324,413,3,Produce,15,Grapes
1325,414,4,Pet Food,20,Wet Dog Food
1326,415,1,Dairy,1,Milk
1327,415,2,Bakery,10,Apple Pie
1328,416,4,Pet Food,20,Wet Dog Food
1329,416,3,Produce,14,Bannana
1330,417,2,Bakery,7,Wraps
1331,418,1,Dairy,3,Butter
1332,418,2,Bakery,5,White Bread
1333,418,3,Produce,14,Bannana
1334,419,1,Dairy,2,Cheese
1335,420,4,Pet Food,20,Wet Dog Food
1336,420,2,Bakery,5,White Bread
1337,420,3,Produce,13,Pear
1338,420,1,Dairy,1,Milk
1339,420,3,Produce,16,Strawberries
1340,420,2,Bakery,5,White Bread
1341,420,3,Produce,16,Strawberries
1342,420,4,Pet Food,18,Wet Cat Food
1343,420,1,Dairy,4,Cream
1344,421,3,Produce,14,Bannana
1345,422,4,Pet Food,20,Wet Dog Food
1346,422,2,Bakery,9,Chocolate Cake
1347,423,2,Bakery,9,Chocolate Cake
1348,423,4,Pet Food,18,Wet Cat Food
1349,423,4,Pet Food,17,Dry Cat Food
1350,423,2,Bakery,8,White Rolls
1351,424,2,Bakery,9,Chocolate Cake
1352,424,1,Dairy,4,Cream
1353,424,3,Produce,16,Strawberries
1354,425,1,Dairy,2,Cheese
1355,425,2,Bakery,8,White Rolls
1356,425,2,Bakery,6,Brown Bread
1357,425,2,Bakery,5,White Bread
1358,425,2,Bakery,9,Chocolate Cake
1359,425,3,Produce,15,Grapes
1360,425,3,Produce,14,Bannana
1361,425,1,Dairy,3,Butter
1362,426,3,Produce,15,Grapes
1363,426,4,Pet Food,19,Dry Dog Food
1364,426,3,Produce,15,Grapes
1365,427,3,Produce,14,Bannana
1366,427,2,Bakery,6,Brown Bread
1367,428,3,Produce,15,Grapes
1368,428,4,Pet Food,17,Dry Cat Food
1369,428,3,Produce,14,Bannana
1370,428,4,Pet Food,18,Wet Cat Food
1371,429,1,Dairy,3,Butter
1372,429,3,Produce,14,Bannana
1373,429,2,Bakery,8,White Rolls
1374,430,2,Bakery,10,Apple Pie
1375,431,3,Produce,15,Grapes
1376,432,2,Bakery,8,White Rolls
1377,432,2,Bakery,6,Brown Bread
1378,432,3,Produce,16,Strawberries
1379,433,1,Dairy,2,Cheese
1380,433,4,Pet Food,18,Wet Cat Food
1381,433,1,Dairy,3,Butter
1382,434,2,Bakery,5,White Bread
1383,434,2,Bakery,10,Apple Pie
1384,434,4,Pet Food,19,Dry Dog Food
1385,434,1,Dairy,4,Cream
1386,434,2,Bakery,10,Apple Pie
1387,434,3,Produce,16,Strawberries
1388,434,3,Produce,11,Apple
1389,434,2,Bakery,6,Brown Bread
1390,434,2,Bakery,8,White Rolls
1391,434,2,Bakery,6,Brown Bread
1392,435,4,Pet Food,17,Dry Cat Food
1393,435,2,Bakery,5,White Bread
1394,436,4,Pet Food,18,Wet Cat Food
1395,436,3,Produce,13,Pear
1396,436,3,Produce,11,Apple
1397,436,4,Pet Food,19,Dry Dog Food
1398,437,2,Bakery,7,Wraps
1399,437,3,Produce,11,Apple
1400,438,1,Dairy,3,Butter
1401,439,2,Bakery,5,White Bread
1402,439,3,Produce,14,Bannana
1403,439,2,Bakery,7,Wraps
1404,440,2,Bakery,6,Brown Bread
1405,440,3,Produce,12,Organge
1406,440,2,Bakery,5,White Bread
1407,440,3,Produce,15,Grapes
1408,440,3,Produce,14,Bannana
1409,441,4,Pet Food,17,Dry Cat Food
1410,441,2,Bakery,10,Apple Pie
1411,442,3,Produce,14,Bannana
1412,443,3,Produce,13,Pear
1413,443,3,Produce,11,Apple
1414,444,3,Produce,13,Pear
1415,444,4,Pet Food,18,Wet Cat Food
1416,444,2,Bakery,9,Chocolate Cake
1417,444,3,Produce,13,Pear
1418,444,2,Bakery,10,Apple Pie
1419,444,4,Pet Food,19,Dry Dog Food
1420,444,3,Produce,14,Bannana
1421,445,4,Pet Food,18,Wet Cat Food
1422,446,3,Produce,12,Organge
1423,446,3,Produce,15,Grapes
1424,446,2,Bakery,10,Apple Pie
1425,446,3,Produce,13,Pear
1426,446,3,Produce,12,Organge
1427,446,2,Bakery,8,White Rolls
1428,446,3,Produce,16,Strawberries
1429,446,3,Produce,14,Bannana
1430,446,3,Produce,15,Grapes
1431,446,2,Bakery,8,White Rolls
1432,446,4,Pet Food,20,Wet Dog Food
1433,446,2,Bakery,7,Wraps
1434,446,2,Bakery,6,Brown Bread
1435,446,2,Bakery,7,Wraps
1436,447,2,Bakery,7,Wraps
1437,447,1,Dairy,2,Cheese
1438,447,3,Produce,15,Grapes
1439,447,1,Dairy,2,Cheese
1440,448,2,Bakery,9,Chocolate Cake
1441,449,4,Pet Food,20,Wet Dog Food
1442,449,3,Produce,15,Grapes
1443,449,3,Produce,12,Organge
1444,449,2,Bakery,5,White Bread
1445,449,3,Produce,11,Apple
1446,449,1,Dairy,1,Milk
1447,449,3,Produce,13,Pear
1448,449,1,Dairy,4,Cream
1449,449,2,Bakery,8,White Rolls
1450,450,4,Pet Food,20,Wet Dog Food
1451,450,2,Bakery,6,Brown Bread
1452,450,2,Bakery,7,Wraps
1453,451,3,Produce,13,Pear
1454,452,2,Bakery,8,White Rolls
1455,452,3,Produce,15,Grapes
1456,453,1,Dairy,3,Butter
1457,453,3,Produce,15,Grapes
1458,453,2,Bakery,6,Brown Bread
1459,454,2,Bakery,7,Wraps
1460,454,1,Dairy,4,Cream
